"한국표준직업분류6차","학력별","성별","연령","시점","평균연령[세]","평균근속년수[년]","근로일수[일]","총근로시간[시간]","소정실근로시간[시간]","초과근로시간[시간]","휴일근로시간[시간]","월임금총액[천원]","월급여액[천원]","정액급여[천원]","초과급여[천원]","전년도연간특별급여/12개월[천원]","연간특별급여[천원]","근로자수[명]",
"판매 종사자(5)","전학력","계","계","2018 년","39.5","5","20.1","162.7","155.5","7.1","2.2","3081","2784","2660","124","297","3560","664783",
"판매 종사자(5)","전학력","계","계","2019 년","40.4","5.5","19.8","159.7","153.3","6.4","1.8","3223","2904","2786","118","319","3831","674223",
"판매 종사자(5)","전학력","계","~ 19세","2012 년","18.5",".4","16.2","128.2","119.7","8.4","-","945","933","867","65","13","154","3863",
"판매 종사자(5)","전학력","계","~ 19세","2013 년","18.6",".5","19.1","156.4","143.3","13.2","-","1188","1154","1020","133","34","410","3813",
"판매 종사자(5)","전학력","계","~ 19세","2014 년","18.7",".6","20.6","167.8","158.2","9.6","-","1410","1381","1234","146","29","351","3580",
"판매 종사자(5)","전학력","계","~ 19세","2015 년","18.6",".5","18.9","151.2","147.6","3.6","1.7","1299","1262","1183","79","37","441","4307",
"판매 종사자(5)","전학력","계","~ 19세","2016 년","18.4",".5","16.3","124.2","117.3","6.9","1.8","1097","1065","993","72","33","390","6850",
"판매 종사자(5)","전학력","계","~ 19세","2017 년","18.6",".6","18.2","143.6","133.7","9.9","1.1","1287","1277","1156","121","10","125","4453",
"판매 종사자(5)","전학력","계","~ 19세","2018 년","18.7",".8","18.9","144.3","138.9","5.4","1.2","1590","1584","1512","73","5","62","5210",
"판매 종사자(5)","전학력","계","~ 19세","2019 년","18.7",".6","19.2","145.1","140.3","4.7","1.9","1655","1648","1580","68","7","88","3280",
"판매 종사자(5)","전학력","계","20 ~ 24","2012 년","22.6","1","21.3","178.7","165.4","13.3","-","1614","1509","1399","110","105","1255","36061",
"판매 종사자(5)","전학력","계","20 ~ 24","2013 년","22.6","1","20.5","172.5","157.2","15.3","-","1647","1554","1401","153","93","1112","29222",
"판매 종사자(5)","전학력","계","20 ~ 24","2014 년","22.5","1","20.1","166.3","154.6","11.6","-","1691","1602","1478","124","88","1060","33522",
"판매 종사자(5)","전학력","계","20 ~ 24","2015 년","22.5","1","21.3","173","167.6","5.4","2.9","1659","1577","1472","105","83","990","38173",
"판매 종사자(5)","전학력","계","20 ~ 24","2016 년","22.5","1","20.7","168.4","161.4","7.1","2.3","1691","1622","1540","82","69","829","41550",
"판매 종사자(5)","전학력","계","20 ~ 24","2017 년","22.3",".9","19.5","152.4","145.3","7.1","1.3","1517","1484","1412","72","33","398","51332",
"판매 종사자(5)","전학력","계","20 ~ 24","2018 년","22.4","1.1","19.3","153","146.3","6.7","2.2","1861","1814","1730","85","47","561","47851",
"판매 종사자(5)","전학력","계","20 ~ 24","2019 년","22.4","1.1","18.9","148.7","142.5","6.2","2.1","1919","1855","1763","93","63","758","36862",
"판매 종사자(5)","전학력","계","25 ~ 29","2012 년","27.3","2.1","21.3","179.8","168.9","10.9","-","2173","1935","1832","103","238","2860","93881",
"판매 종사자(5)","전학력","계","25 ~ 29","2013 년","27.3","2.1","20.5","173.5","161","12.5","-","2302","2045","1904","141","257","3084","77956",
"판매 종사자(5)","전학력","계","25 ~ 29","2014 년","27.1","1.8","21","176.8","164.8","12","-","2288","2082","1933","149","206","2466","75468",
"판매 종사자(5)","전학력","계","25 ~ 29","2015 년","27.2","1.9","22.5","185.4","179.4","5.9","2.9","2287","2103","1977","126","183","2199","81861",
"판매 종사자(5)","전학력","계","25 ~ 29","2016 년","27.1","1.9","21.8","180.6","171.6","9","2.8","2362","2171","2059","112","191","2295","81591",
"판매 종사자(5)","전학력","계","25 ~ 29","2017 년","27.1","1.9","21.6","179.9","171.5","8.4","1.9","2433","2268","2151","118","165","1974","81469",
"판매 종사자(5)","전학력","계","25 ~ 29","2018 년","27.1","2","19.9","163.8","155.7","8.1","2.8","2453","2290","2171","120","162","1949","93689",
"판매 종사자(5)","전학력","계","25 ~ 29","2019 년","27.2","2","19.5","160.1","152","8.1","2.1","2592","2390","2267","123","203","2433","91164",
"판매 종사자(5)","전학력","계","30 ~ 34","2012 년","31.9","4.1","21.1","176","167.7","8.4","-","2607","2284","2192","92","323","3877","117736",
"판매 종사자(5)","전학력","계","30 ~ 34","2013 년","31.9","3.8","20.5","170.9","160.9","10","-","2720","2386","2256","130","334","4004","106815",
"판매 종사자(5)","전학력","계","30 ~ 34","2014 년","32","3.7","20.7","174.7","164.5","10.1","-","2750","2413","2272","141","337","4038","101354",
"판매 종사자(5)","전학력","계","30 ~ 34","2015 년","32.1","3.7","22.7","185.1","179.7","5.3","2.9","2817","2534","2410","125","282","3386","106050",
"판매 종사자(5)","전학력","계","30 ~ 34","2016 년","32.1","3.8","21.9","181.4","173.3","8.1","2.5","2891","2588","2471","118","302","3629","101537",
"판매 종사자(5)","전학력","계","30 ~ 34","2017 년","32.1","3.5","21.7","179.9","172.8","7.1","1.9","2939","2662","2558","104","277","3319","96075",
"판매 종사자(5)","전학력","계","30 ~ 34","2018 년","32","3.4","19.9","163.3","155.5","7.8","2.3","3041","2760","2625","135","281","3370","89935",
"판매 종사자(5)","전학력","계","30 ~ 34","2019 년","32","3.6","19.7","161.8","154.6","7.1","1.8","3125","2817","2699","119","307","3688","95236",
"판매 종사자(5)","전학력","계","35 ~ 39","2012 년","37","5.8","21.3","176.6","169.4","7.2","-","3053","2651","2565","86","402","4822","93231",
"판매 종사자(5)","전학력","계","35 ~ 39","2013 년","36.9","5.9","20.6","170.5","162.4","8.1","-","3088","2668","2555","113","420","5043","87783",
"판매 종사자(5)","전학력","계","35 ~ 39","2014 년","37","5.4","20.7","172.3","163.4","8.9","-","3242","2789","2662","127","453","5434","86717",
"판매 종사자(5)","전학력","계","35 ~ 39","2015 년","37","5.4","22.6","183.9","179.5","4.4","2.2","3222","2877","2756","121","345","4134","92390",
"판매 종사자(5)","전학력","계","35 ~ 39","2016 년","36.9","5.6","21.8","180","171.4","8.5","2.6","3357","2980","2848","132","377","4524","101698",
"판매 종사자(5)","전학력","계","35 ~ 39","2017 년","37","5","21.8","180.9","173","7.9","1.9","3250","2942","2812","130","308","3695","97498",
"판매 종사자(5)","전학력","계","35 ~ 39","2018 년","36.9","5","20.1","164","156","8","2.6","3457","3091","2946","145","365","4384","96754",
"판매 종사자(5)","전학력","계","35 ~ 39","2019 년","37","5.4","19.8","162.2","154.6","7.6","2","3586","3204","3065","139","382","4587","98184",
"판매 종사자(5)","전학력","계","40 ~ 44","2012 년","41.9","6.9","21.6","177.9","169.8","8.1","-","3102","2679","2581","97","424","5088","90029",
"판매 종사자(5)","전학력","계","40 ~ 44","2013 년","42","7.1","20.8","171.7","162.9","8.8","-","3246","2793","2678","114","453","5439","90199",
"판매 종사자(5)","전학력","계","40 ~ 44","2014 년","42","6.4","20.9","172.6","163.8","8.8","-","3276","2777","2654","123","499","5986","92441",
"판매 종사자(5)","전학력","계","40 ~ 44","2015 년","42.1","6.5","22.6","183.5","178.8","4.6","2.5","3293","2900","2783","117","393","4715","96718",
"판매 종사자(5)","전학력","계","40 ~ 44","2016 년","42","7","21.9","179.6","172.4","7.2","2.4","3505","3061","2944","116","444","5328","94770",
"판매 종사자(5)","전학력","계","40 ~ 44","2017 년","42","6.5","21.8","178.8","171","7.9","2.3","3603","3206","3071","135","397","4769","90868",
"판매 종사자(5)","전학력","계","40 ~ 44","2018 년","42","6.3","20.1","163.7","156.6","7","2.2","3596","3219","3087","131","377","4528","95191",
"판매 종사자(5)","전학력","계","40 ~ 44","2019 년","42","6.5","19.9","161.1","154.9","6.1","1.6","3670","3295","3169","127","375","4495","96437",
"판매 종사자(5)","전학력","계","45 ~ 49","2012 년","46.9","7.8","21.7","179","171.7","7.3","-","3035","2597","2515","82","438","5255","64598",
"판매 종사자(5)","전학력","계","45 ~ 49","2013 년","46.8","7.8","21.1","173.7","164.5","9.2","-","3125","2650","2547","103","474","5690","66174",
"판매 종사자(5)","전학력","계","45 ~ 49","2014 년","46.8","6.8","21","173.6","164.4","9.1","-","3000","2540","2415","124","460","5518","81843",
"판매 종사자(5)","전학력","계","45 ~ 49","2015 년","46.9","6.9","22.6","181.4","177.1","4.3","2.4","3095","2670","2552","118","425","5104","87518",
"판매 종사자(5)","전학력","계","45 ~ 49","2016 년","46.9","7.5","21.9","178.4","170.6","7.8","2.3","3260","2807","2687","120","453","5436","97573",
"판매 종사자(5)","전학력","계","45 ~ 49","2017 년","46.9","7.4","21.9","178","170.4","7.7","2.3","3332","2887","2757","130","444","5334","92093",
"판매 종사자(5)","전학력","계","45 ~ 49","2018 년","47","6.8","20.3","163.1","156.4","6.7","1.8","3425","3052","2920","132","373","4479","107873",
"판매 종사자(5)","전학력","계","45 ~ 49","2019 년","47","7.5","20.1","159.9","154","5.9","1.9","3563","3155","3033","121","408","4894","102165",
"판매 종사자(5)","전학력","계","50 ~ 54","2012 년","51.7","8.7","21.4","176.4","169.7","6.6","-","3102","2659","2587","71","443","5319","37937",
"판매 종사자(5)","전학력","계","50 ~ 54","2013 년","51.8","8.8","21","171.6","164.5","7.1","-","3114","2670","2589","81","443","5319","41666",
"판매 종사자(5)","전학력","계","50 ~ 54","2014 년","51.8","7.2","21.2","173.3","165.1","8.2","-","2985","2532","2419","114","452","5430","49497",
"판매 종사자(5)","전학력","계","50 ~ 54","2015 년","51.9","7.6","22.6","181.2","177.9","3.3","2","2956","2550","2451","99","406","4871","55691",
"판매 종사자(5)","전학력","계","50 ~ 54","2016 년","51.7","8.1","21.9","177.9","170.7","7.3","2","2969","2554","2453","101","415","4984","64805",
"판매 종사자(5)","전학력","계","50 ~ 54","2017 년","51.8","8.9","21.8","176.9","169.5","7.3","2.4","3337","2874","2749","125","463","5556","64693",
"판매 종사자(5)","전학력","계","50 ~ 54","2018 년","51.9","8","20.5","163.4","157.2","6.3","1.9","3225","2842","2724","117","383","4598","72060",
"판매 종사자(5)","전학력","계","50 ~ 54","2019 년","51.8","8.5","20.2","159.6","154.1","5.5","1.6","3425","3020","2911","109","405","4863","79046",
"판매 종사자(5)","전학력","계","55 ~ 59","2012 년","56.5","7.2","21.7","180.7","176.6","4.1","-","2709","2426","2373","52","283","3400","14197",
"판매 종사자(5)","전학력","계","55 ~ 59","2013 년","56.5","7.8","21","170.4","165.9","4.5","-","2800","2505","2452","54","295","3537","15972",
"판매 종사자(5)","전학력","계","55 ~ 59","2014 년","56.6","7","21.3","175","168.2","6.9","-","2831","2442","2345","97","389","4666","20891",
"판매 종사자(5)","전학력","계","55 ~ 59","2015 년","56.7","7","22.8","183","179.9","3.2","1.9","2989","2677","2608","69","312","3747","22948",
"판매 종사자(5)","전학력","계","55 ~ 59","2016 년","56.5","7.9","22","179","173.3","5.8","1.7","3206","2841","2756","85","364","4373","33074",
"판매 종사자(5)","전학력","계","55 ~ 59","2017 년","56.7","8","21.8","177.6","169.7","7.9","2.3","3104","2762","2637","125","342","4105","37761",
"판매 종사자(5)","전학력","계","55 ~ 59","2018 년","56.7","7.6","20.7","165.9","159.3","6.7","2.4","3064","2745","2635","110","319","3831","37919",
"판매 종사자(5)","전학력","계","55 ~ 59","2019 년","56.9","8.2","20.2","158.8","154","4.9","1.6","3217","2910","2801","109","307","3678","46735",
"판매 종사자(5)","전학력","계","60세 ~","2012 년","64.1","7.3","22.1","180.1","177.9","2.2","-","2584","2380","2357","24","203","2439","8957",
"판매 종사자(5)","전학력","계","60세 ~","2013 년","64.2","6.8","20.8","169.2","167","2.1","-","2424","2295","2265","30","129","1547","10167",
"판매 종사자(5)","전학력","계","60세 ~","2014 년","65.4","6.6","20.9","168.5","164.1","4.4","-","2576","2379","2322","56","198","2371","9171",
"판매 종사자(5)","전학력","계","60세 ~","2015 년","63.8","6.6","22.7","182.8","181.4","1.4",".7","2713","2575","2537","38","137","1649","12550",
"판매 종사자(5)","전학력","계","60세 ~","2016 년","64.1","6.7","22.2","179.7","177.5","2.2",".4","2853","2652","2626","26","201","2414","16320",
"판매 종사자(5)","전학력","계","60세 ~","2017 년","63.8","7.1","22.1","178.1","174.5","3.6","1.2","2944","2803","2746","57","141","1695","14549",
"판매 종사자(5)","전학력","계","60세 ~","2018 년","63.9","6","20.4","160.4","157","3.5",".9","2870","2693","2640","53","177","2127","18301",
"판매 종사자(5)","전학력","계","60세 ~","2019 년","64.1","6.3","20","156.4","153.4","3",".7","2861","2724","2672","52","138","1652","25113",
"판매 종사자(5)","전학력","남","계","2012 년","38","5.9","21.3","178.1","170.4","7.7","-","3142","2714","2623","91","428","5135","339712",
"판매 종사자(5)","전학력","남","계","2013 년","38.4","6.2","20.5","170.5","162.3","8.2","-","3259","2808","2693","115","451","5414","334037",
"판매 종사자(5)","전학력","남","계","2014 년","38.2","5.7","20.8","173.1","164.3","8.8","-","3384","2881","2750","131","503","6039","337588",
"판매 종사자(5)","전학력","남","계","2015 년","38.7","5.7","22.7","185.5","180.9","4.6","2.4","3344","2942","2825","116","402","4830","383438",
"판매 종사자(5)","전학력","남","계","2016 년","39","6.1","21.7","179.2","171.8","7.4","2.3","3474","3043","2925","118","431","5176","401854",
"판매 종사자(5)","전학력","남","계","2017 년","39","6.1","21.7","179.7","171.5","8.2","2.1","3618","3190","3050","139","428","5138","366995",
"판매 종사자(5)","전학력","남","계","2018 년","39.4","6.2","20.1","167","158.4","8.6","2.5","3844","3397","3238","159","446","5358","360761",
"판매 종사자(5)","전학력","남","계","2019 년","40.1","6.4","19.9","163.3","156","7.3","2","3868","3413","3271","143","454","5454","383621",
"판매 종사자(5)","전학력","남","~ 19세","2012 년","18.3",".3","11.3","81.4","79.3","2","-","490","489","469","20","0","4","1014",
"판매 종사자(5)","전학력","남","~ 19세","2013 년","18.6",".4","19.3","165.2","153.4","11.8","-","1282","1271","1167","104","11","130","916",
"판매 종사자(5)","전학력","남","~ 19세","2014 년","18.7",".5","20.9","171.4","166.5","4.9","-","1411","1381","1272","110","29","351","1010",
"판매 종사자(5)","전학력","남","~ 19세","2015 년","18.5",".6","23","202.8","202.4",".4",".1","1676","1668","1637","31","8","94","1584",
"판매 종사자(5)","전학력","남","~ 19세","2016 년","18.4",".5","17.2","136.8","131.3","5.5",".9","1211","1160","1117","42","51","617","2535",
"판매 종사자(5)","전학력","남","~ 19세","2017 년","18.6",".5","20.1","159.4","149.6","9.8","1.9","1443","1442","1342","101","0","1","1210",
"판매 종사자(5)","전학력","남","~ 19세","2018 년","18.7",".6","19.5","154.8","149.2","5.6","2","1825","1816","1742","74","9","102","1140",
"판매 종사자(5)","전학력","남","~ 19세","2019 년","18.6",".4","18.6","135.9","131.9","4","1.4","1506","1504","1444","60","2","24","1174",
"판매 종사자(5)","전학력","남","20 ~ 24","2012 년","22.6",".8","21.8","184.6","170.2","14.4","-","1562","1505","1384","121","57","686","10541",
"판매 종사자(5)","전학력","남","20 ~ 24","2013 년","22.8",".8","20.6","171.6","158.6","13.1","-","1603","1570","1435","135","33","394","10891",
"판매 종사자(5)","전학력","남","20 ~ 24","2014 년","22.9",".7","20.3","165.3","151.8","13.5","-","1615","1559","1428","131","56","673","12705",
"판매 종사자(5)","전학력","남","20 ~ 24","2015 년","22.8",".9","22.3","185.4","181","4.4","2.3","1758","1692","1588","104","66","790","15174",
"판매 종사자(5)","전학력","남","20 ~ 24","2016 년","22.7",".7","20.7","168.9","162.2","6.7","2.6","1659","1611","1536","75","48","577","17310",
"판매 종사자(5)","전학력","남","20 ~ 24","2017 년","22.5",".7","20.1","157.1","148","9.1","1.7","1537","1524","1436","88","13","157","19266",
"판매 종사자(5)","전학력","남","20 ~ 24","2018 년","22.5","1","19.3","155.7","149.1","6.6","1.8","1966","1931","1846","85","35","425","16063",
"판매 종사자(5)","전학력","남","20 ~ 24","2019 년","22.6","1","19.3","150.8","144.6","6.2","1.6","1951","1904","1811","94","46","557","15081",
"판매 종사자(5)","전학력","남","25 ~ 29","2012 년","27.5","1.9","21.6","182.8","171.5","11.3","-","2233","2007","1895","112","225","2704","49930",
"판매 종사자(5)","전학력","남","25 ~ 29","2013 년","27.4","1.7","20.7","174.2","162.4","11.8","-","2353","2127","1984","143","226","2716","44237",
